1562350,4280520068,9
1483150,3487075016,1
1189360,1680194524,1
2601570,2803785964,1
1426250,1953075005,2
1140070,1360813168,1
1227560,665431007,2
1351430,3478799505,1
1584660,2972263243,6
1232870,2621950303,2
1506050,355195904,4
1367010,3499774718,1
1415000,1102074291,4
1166790,1928553314,1
1375650,1828514847,1
1707580,159449777,1
1516930,1955715020,3
1478750,1713267335,2
1204540,2777274725,1
1316470,2691652516,1
2599460,540378916,1
1510640,2929004868,1
1224190,2644713260,2
1001150,329993280,1
1421970,529271890,1
1199350,3048788056,1
1192150,2926220372,3
1084810,3949304718,1
2093030,4293666883,2
1414170,1186271151,2
1259290,2104828696,9
1221740,2891847836,1
1205770,454798545,1
1368370,3465161333,4
1340450,450331373,12
1320140,3549494943,1
1510790,1860281155,1
1151260,1843493539,5
1285890,2113248588,1
1725390,3801062396,1
2757880,4198555242,2
1604890,1831216715,1
1527110,3145968539,4
1127040,1670590397,1
1125060,3043409895,1
1088830,3082964241,1
2020680,1953013670,1
2144410,220506485,1
1583250,162534383,2
1561470,148659134,1
1431330,3246671726,1
1156530,448822987,1
2425930,4283573641,4
1580825,1541452696,1
1853450,2204679440,1
2750200,1095954378,1
1318610,3437381511,8
1349380,1721664140,2
1010240,693301602,1
1381180,3216745679,1
2700080,3656886659,1
1012480,3723549732,12
2220600,1550161954,1
1593670,1867082528,5
1129240,1720013785,3
1305010,2975605790,1
1264540,2755397191,2
1203250,1717622990,1
1409140,1737569915,3
1153950,4007943425,1
2078760,1636860257,1
1514320,1913041488,2
1008490,2204742515,68
1244930,2643867185,1
1435490,2456456415,2
1505070,2509651234,1
1203650,1697984871,2
1261140,1713458735,1
1305990,44399515,1
1022750,1032537039,1
1474850,1206344076,1
1378600,2940315745,1
1156990,2057055593,1
1253780,2655027545,1
2029050,2519467358,1
2220340,3989513656,1
2772780,3916719720,6
1468380,1235641207,1
1392680,2876955260,1
2735780,619261595,1
1610160,4220053037,1
1004700,937945284,1
1207230,1964347595,3
1257110,4153292781,1
1475720,3836783469,1
2136890,2749783340,4
1008910,157196650,7
1166600,1948044825,1
1547450,3813678581,1
1161170,2066314769,2
2100580,1747625179,1
1550880,1016498091,1
1237820,2780280140,1
1294220,4247384132,1
2842283,3841111480,1
1382980,143219513,2
1028520,1304242006,1
2033380,4211986510,1
1221540,2305949959,4
1270670,3010900189,10
2733410,2417325521,3
1038050,867397928,2
2038160,1016712207,1
1016490,1221749859,1
2029100,2204198765,11
1463770,1955678045,1
1505990,355011464,4
1402730,3499277923,1
1489700,2330501116,1
1443840,3633371468,2
1307500,1787354718,1
1420470,2987388496,8
1423000,2035433959,2
1487060,4085436985,1
1235910,2530600512,1
1001820,3119189548,1
1305510,1272242976,1
1172570,1829829065,1
1607260,2035134244,1
1312970,1727607511,1
1295060,2037307996,8
1591030,960043027,2
1599900,3746578970,1
1597890,3991669848,2
1198560,97821687,2
2827864,2031697790,5
1444800,2212181265,1
1333750,2203794920,1
1547330,564929540,3
1012070,1245910405,1
2087950,291811689,1
1260720,3786414207,2
1610940,1320263951,2
1004690,4022535488,1
1473120,2333529214,1
1296400,2007970197,29
1384300,1565812684,1
1401310,509440413,1
1509480,3084147764,2
1632880,616639808,1
1000590,3715672209,1
2840542,4070248117,1
1897140,2224595166,1
