1077790,3892866237,1
1548650,3386733453,1
1371260,1960654445,4
1232410,1788928837,1
1324520,757914897,1
9000009,2886320972,1
1585410,3145960709,1
1009610,3242240223,5
1007310,2546880360,11
1611700,1720253870,2
1444810,2537774415,1
1901610,441060271,1
2269410,2379605521,2
2067670,1719507410,1
1517850,4106710645,5
1333910,1737561215,1
2674390,701044340,1
1470370,3672126521,1
1311300,3676617018,1
1342630,1044025198,1
1164010,1692220751,1
1725390,3801062396,1
1334570,3889686904,2
1327120,2725843652,2
1240750,2001339669,1
2835840,3189552607,2
1050870,1899292313,1
1431310,3358701191,1
2773270,4115280304,15
1532420,4071601333,1
1522370,3964286816,1
1667870,704277796,3
1166510,1926421814,3
1002940,3657161200,4
1237410,1961989025,3
1548800,3617842863,1
1004500,1508864102,2
1196000,2420230704,1
1290950,671619694,1
1448470,654242321,1
1258570,170960577,2
1487400,607844206,5
1227560,665431007,2
1152600,2410703089,1
1582710,2798898833,1
1584660,4186532554,1
1332760,3423378195,1
1380840,2785961675,1
1337000,2652009515,1
1514320,1913041488,2
2015370,291806034,18
1225090,1956496715,3
1329650,438243057,1
2066670,697926816,1
1589840,1737297170,1
1012980,4075472354,17
1524930,3145946354,7
1247030,3664104734,1
1530190,3972660687,1
1497190,2173089875,1
1367380,3582675278,4
1435410,2336244165,1
2495920,901699336,4
1245170,2734779955,1
1347180,3081691813,1
1514940,3240317318,1
1596930,825880711,1
1403360,4454492,2
2133450,3657105085,2
1512020,4214814495,1
2028920,2204744690,217
2594110,2522657045,1
1323560,2388787779,1
1535910,1827194840,6
1587040,1847411251,8
1263650,1918244586,2
1451180,2393839451,1
1523060,3724462616,7
1596930,963971672,2
1237030,3019130239,2
1582200,503299163,2
2289030,442365862,1
1541040,861519807,3
1600270,1929606430,1
1283700,2570661019,1
2143350,3657100735,5
1188790,4042641602,3
1502390,3723462732,1
1154340,1084819655,1
1317340,3551557266,2
2755350,3798610129,6
1002330,4007872180,1
1507070,89193561,1
1450330,2633380045,3
2100710,344191203,2
1269130,3882568297,13
1577985,3940738813,7
2595640,2144675100,1
1589500,423983675,2
1338240,2094085577,5
2270390,2786743370,2
1006670,3896857205,7
1003450,4130203229,1
2848302,889195484,1
1416220,2650186865,2
2215430,3242553423,12
1324870,428830437,5
2839256,3483935554,1
1373860,4237708223,5
1483200,1281468989,1
1198980,1391201362,1
1212260,933168246,1
2254970,3242543418,1
1281770,1684436363,1
1218560,2225097334,3
1808020,146362824,1
1366210,2649919340,2
1203270,1060618593,1
1111010,1725634122,1
2654310,2195424414,1
2314720,1037502870,1
2096970,3189554347,1
2069620,3189539557,20
1554310,1271508591,3
2086960,2204748605,5
1600720,2829290153,1
1521410,2389132072,1
2229230,2940548293,2
1278220,1708214638,1
1399590,1957925255,1
1850890,2699391346,1
1009330,3357984352,1
2243590,3707376281,1
1469800,2204745125,342
1288850,1736536790,11
1502860,1712209850,2
1921980,2644529690,1
1427080,2643779682,1
1184430,1865358586,1
1254090,2106632134,5
2594200,2522459555,1
1549040,135582600,1
2478630,1024443945,1
1600740,3654468067,1
1263510,1484481072,2
1310720,1962745925,2
1006930,613641727,1
2093030,3137092934,1
1437260,1831038800,1
1539740,1149156697,1
2409210,2100372140,1
1270190,2204768615,1
1257110,4153292781,1
2110850,1347818520,1
1266620,2094072806,3
1396130,3841953903,1
2842876,782933427,1
2737290,3330552275,1
1605820,2194927644,1
2086810,3198518796,1
1574550,1034183266,1
1010080,3189537382,15
2683060,3074534805,4
2762810,2572925498,1
1589040,2099959741,1
1516925,1955715020,1
1365480,2269740566,1
1382440,1830478520,2
1157080,2519463878,5
2514010,2151388070,1
5002347,2399823253,1
1477430,1817304037,1
5032587,4149362931,2
1324960,1737090110,1
1640430,2973133441,2
1218960,2055467574,1
1434180,1088889456,1
1006830,3896837630,17
1218380,799917880,1
1474620,3154880908,2
1008910,157196650,5
1072310,3095037288,2
2412340,3992069906,1
1587660,369227621,1
1165970,1974051984,2
1386460,3253704443,1
1423430,3614179857,2
1383800,2654743925,1
1478240,1785051214,1
1310730,1521963167,3
2002400,4225356729,1
2835840,2470553763,2
1533340,291809514,2
1595730,324644621,6
1416190,2742505601,1
1633500,1325134721,1
1174340,2161402165,2
1315920,2373481574,1
1236070,1162053595,1
1190860,1129441285,1
1375610,4283029021,28
1324520,971439142,2
1575640,1964634695,1
2774760,3926563600,2
2757880,4198555242,1
1007320,357042705,1
1368370,3465161333,1
2006580,1960667060,1
1394770,1711622165,1
1012800,3916709715,1
1864170,1589950591,1
1421450,2304878259,2
1586440,500398496,1
2798130,2379595081,1
2606190,172726566,1
1002980,3657104650,30
1360930,1368522139,5
1293780,3970628867,3
2055530,1339424853,5
1922760,3198460061,7
2797820,2535498515,3
1589870,486867276,1
1995520,180311615,2
1536350,1717618640,1
1287410,2649068045,1
1605680,2204674220,2
1294170,753253362,1
1013530,3458545397,1
1499290,2650702775,2
1376590,1962756365,1
1554640,2649927170,1
1382370,1953085445,2
1156640,450043597,1
1612800,1837066941,2
1455500,3945697840,1
2663650,1132262849,1
1928670,3559691585,10
1004740,3043102103,1
1849430,567395332,2
1477310,3382580488,2
1013050,593179521,1
1006970,3897411395,18
2827015,4000378100,1
1326980,3980866919,1
1360860,2406045424,1
1436050,1721674145,1
2252690,2204742080,2
2846866,286448848,1
1594060,1364121458,1
5461620,3076416508,1
1356370,649632383,1
1595090,2652009950,1
1421850,4185559434,1
1982310,993888944,2
1356730,3422642060,1
1631830,1112905972,1
2008680,4293655573,1
2081570,1822333580,1
2473340,1547257058,8
1305990,619572638,1
1296400,2007970197,21
1628530,3728015329,1
1291050,3506249877,1
1376640,1604505981,1
1166710,1924775339,1
1582150,3701835132,1
1361140,504024918,1
1311110,1819875830,8
1468570,1565016682,1
1465610,2002715133,3
1242130,1490313869,1
1451730,1713837620,1
1044370,2429229581,2
1591150,3160542561,1
1500720,3311827116,1
1956560,2650199045,2
2757620,1308005327,1
1008500,3757950314,1
2701390,3445924439,1
1547720,2798731624,2
1459640,2143849405,1
2115580,602839151,1
1577120,4283579731,2
1207590,1020149719,1
1007370,4074922593,1
2194050,100441280,3
1393710,3212274575,1
1597890,3991669848,6
1524590,1717894865,2
1311110,1115919147,2
1355120,1576986911,2
1546520,2925660003,1
1264610,1606582389,2
2270970,2207557515,1
2831328,787566252,2
1430590,1362976494,1
1391730,2068809645,3
2148014216,2333850601,1
1529520,4283590171,13
2825978,2997314164,1
1589260,4272768555,2
2826463,3403209950,1
1643530,2659752309,1
1048810,749746863,1
2610340,1613673522,1
1208980,230841238,2
1199720,2545365601,3
1552220,2812020499,2
1164510,2153182529,2
2105200,1754104839,1
1154910,2652846890,1
1603980,3911406781,1
1244090,1853030251,1
2832955,2955492668,1
1288810,1661287907,12
2222580,3748256907,1
1564960,423150237,1
1436570,155459723,1
2028970,3657178600,1
1688740,2960868227,1
1579110,1518746816,1
1230100,311525013,1
1345250,1231725295,2
1576870,1737293690,4
1055780,1752089739,1
1350040,2289671793,1
1501830,890826222,1
1009010,1085256980,1
1159020,2289978934,1
1378840,2026581620,1
1335210,826176967,1
1217040,1720248650,1
1529550,3650585854,2
1061380,4265458100,1
1587040,1892117392,1
1338820,1762668647,1
1089700,2995930258,2
1313580,1661298782,18
1636650,3791544016,2
1277450,4030106869,1
1523110,3957770081,1
1594930,3328882863,2
1008120,1286436217,1
1154370,1969056247,1
1211630,718041578,1
1557730,2653899590,1
1031670,2892350549,1
2221640,2204747735,2
1585460,1964072494,1
2834429,2225333145,1
1460600,2359171066,1
1599020,1276899246,1
1427100,4273004813,1
1387210,1711636085,1
1604800,2401329695,7
1586420,3876182701,1
1315720,4156671150,1
1322990,2780870000,6
1396590,2247613480,1
1335080,3729151015,1
1561920,1714101230,1
1403830,3896841980,1
1437960,1858144736,1
1313580,1736723840,3
5095994,3055646405,5
1604570,1176293899,2
1525680,3145970714,15
1163400,1844934569,1
1281720,935958465,1
1175300,370297814,1
1402540,1878475704,2
1483160,2257409973,5
1490230,73079761,1
2093030,4293666883,5
1406150,4113273628,3
2524100,1734916677,1
1059670,556028320,2
2216220,3026424103,1
1008420,2886406667,1
2067900,2652648095,1
2004390,1737110990,1
1002650,149025526,2
2029080,3545235785,1
1281490,3026422798,1
1128330,3809379148,1
1555710,2784674945,1
2026690,3958026536,1
2179300,1722140030,14
1315840,1712212025,1
1304420,3409095167,1
1260670,1711638260,9
1220550,518105468,1
1265070,2410386557,1
2409180,3458298420,5
2836495,3734864777,1
1601300,2591941440,1
1538750,3992070776,1
2141530,1139436620,1
1157170,460825390,19
1191080,917182537,1
1346260,1721084720,1
1600900,2788147985,5
1420490,2088611153,1
2119750,2294650595,4
1333150,2458675497,2
1226360,312688573,1
1599420,346124149,1
2845717,2746058817,1
1316380,1963055210,3
1469800,2204385815,5
1433030,70748856,1
1379650,1846233005,1
1174350,1910778655,1
1293810,4207914842,1
1188890,4042077842,2
1468060,1962749405,1
1391050,1692641152,1
2580120,2399826298,2
1168270,3282687208,1
1485870,1563917487,3
1326830,2937825900,2
1956400,2655225905,1
2819990,3698328794,1
1421970,529271890,2
1302680,1719985910,1
2029090,2204195720,37
1350840,3429810697,2
2849629,2668186354,2
1559290,2893581426,2
1250870,2208070208,1
1408260,2229939838,1
1005900,3310977855,6
1214250,1113653034,1
1335830,2894188223,1
1562800,291237489,1
1251120,3928490310,1
1470380,2780025230,1
1536910,208520541,1
1161380,2385649574,1
1402730,3499277923,2
1335080,1150642051,1
1594490,1848162704,1
2148580,1603362105,2
1382980,143219513,2
1406030,1915639062,1
1579070,351558918,3
1008430,3768898250,5
1551950,1829324900,1
1854510,1640287252,1
1010030,726196327,1
1491890,1549445142,1
2087950,291811689,2
2130430,2379602041,2
1354900,1914938182,1
2205270,1701717569,2
2008860,392996859,1
1447740,1321826266,2
2842115,1399109392,1
1023100,3131552535,1
1251750,1286430997,1
1460440,3075653918,1
2089060,1375182957,5
2644320,3953980152,1
2104500,327141647,1
1163420,3338693906,3
1530030,3037672992,3
1203310,2028094621,1
2136890,2749783340,8
1009980,2452146086,6
1423310,1737097940,13
1203280,1984853647,2
1439090,2272800129,1
1249910,278141990,1
2800920,3980794274,1
1272950,752646240,1
2645340,997685404,1
1421290,2276231769,2
1538330,291803424,3
1006730,4250210705,1
1002640,2611057933,1
1340000,1760776397,1
1481480,1828577135,1
1583000,1713260375,1
1269320,2008529607,3
1307870,3966846498,1
2088240,1829142635,2
1344410,888223510,1
1517480,3012958391,1
1589320,3737794182,2
1251270,3797340855,1
1214120,3241921308,1
1331840,1721096465,1
1008460,547989611,23
2254120,2783534375,1
1205860,1619891866,1
1049110,1105081739,2
1598530,652135941,1
1004820,1408327406,1
1219910,2725107655,4
1485430,2353417490,1
1008570,138792208,1
1611580,2896631573,1
2560330,3715680909,1
1223640,3230428144,1
1538900,2519778818,3
1601260,3010363073,1
1043380,1042256328,1
1348870,3329188668,4
1387240,3145945049,3
1359040,2711624849,3
1592100,1355670732,2
1162410,2058190709,1
1310600,2194922859,1
1569410,3704335729,2
1058210,3324736626,1
2140410,1375180347,4
1486070,2636252047,1
1155020,3265029383,1
1012050,3145955489,3
1565440,2008065897,1
1004540,1313752330,4
1177820,3643132666,1
1202710,1485937856,1
2848303,783752894,1
2055530,4047507295,2
2150170,2007969762,2
1252090,4211459037,1
1270210,742539721,1
1000420,2008528737,12
1284220,1713509630,4
1606560,1813975436,5
1427420,3291724300,2
1151260,1843493539,1
1282440,3102544641,2
1600630,4287548086,1
1432330,1764303052,1
1295070,460821475,3
1008370,143637025,1
1324300,1318774933,1
2266290,3483937294,2
1576900,2654491190,6
1579350,2522475215,1
2220600,1550161954,1
1510640,1717613855,2
1472030,2111756263,1
1413680,3301885441,1
1297300,560243834,1
1510650,2108505332,1
1343950,1331899251,1
1437780,2651818985,8
1001840,1117002452,17
2087820,4070793607,19
1392580,1712394290,8
1390420,1294230613,2
1355850,332236351,6
2093510,3557422227,1
1374550,117110616,3
1283190,3064717489,5
2847489,653261781,1
1587610,1718946695,1
2619980,1719782330,1
2028990,2204383640,1
1291040,787442359,1
1289070,1769101496,1
2143430,834766597,1
1279310,1281034997,1
1436510,3936344121,7
1581790,2889491772,1
1444680,1115622912,1
1154120,1610079932,1
1720510,3999698102,2
2840715,2181343202,1
1957060,1829906060,1
2013900,2782965830,1
1546850,139744045,1
1374970,3762123879,1
1001760,2623265975,1
2100900,3209364575,1
1375690,1588401807,1
1632180,3980863004,2
5036832,2585927665,13
1001090,1198050081,5
2465610,2748316914,2
2070730,290217432,1
2147630,1722423650,1
1251880,1400700565,1
2028990,2204742950,148
1450120,1190861355,2
2089490,4074908594,2
1352290,1966034655,1
1162510,1495946155,1
1592380,2798732494,3
2826616,1512428242,1
1565410,1820452047,1
1195720,4093189170,1
1239280,432780442,5
1304560,716931914,1
1008930,1138750190,1
1602905,3336716829,1
1404740,395064533,1
2577750,2204767310,2
2005870,491310293,1
1195960,460364290,1
1436720,2751017184,1
1212250,1067613176,2
1580640,1736745155,4
2839008,896257106,1
1160140,286855205,1
1414150,1010832759,4
1593520,3486114882,1
1189290,1961006465,1
1473740,3657180340,1
2008740,648368221,1
2084840,1721599325,6
1457690,4097780888,1
2092960,3315235820,1
1406110,4267706335,1
1489600,2367577036,1
1009780,1419800924,2
1278410,2395283096,1
1579350,1737110120,2
2667780,3017995732,5
1430620,1996973681,4
1195710,2787943535,3
1409110,1339616253,3
5041617,3406211892,2
