1012800,3916709715,1
2527710,2452160006,8
1219510,1391123931,1
1579070,3299495262,2
2837822,3925977910,1
1327190,1956045185,3
1560700,4189993978,1
1007310,2546880360,14
1182620,1711559960,3
1270040,2134838390,1
1219980,2861341072,3
1534500,1896113897,1
2798130,2379595081,1
1291120,2830401455,1
1499320,3622630346,1
1531060,2370320894,1
1407460,2380358343,1
2711110,3941300833,3
1562350,4280520068,3
1956480,2644527950,2
1571320,1351845771,1
1199890,283849084,3
1583190,2844464987,1
1387280,691030038,1
1429060,4083276543,1
2842282,3918453464,4
2087950,291811689,2
1975480,1686012540,1
2148801606,3954946678,1
2831062,783179129,2
1587200,1514605612,1
1476050,3715237959,1
1443840,3633371468,5
1203260,1736535050,3
2827019,919350010,1
1620400,1737097940,1
1982860,1736554625,1
2076480,2785506665,1
1592100,1355670732,1
2844997,1339423548,1
1222770,1130404279,1
1323500,1397958698,1
1188400,2205185157,1
1593410,3807497920,2
2414530,2654722175,1
1340780,2786744675,1
1008190,1710738827,1
2058970,2526947729,2
2021540,1553586179,1
1077960,3876708916,1
1157140,2410422675,1
1894370,1265369021,1
1230370,1141940882,1
1351430,3478799505,3
1572500,2022197202,1
1013110,3458298855,1
1004890,1637177255,1
1386460,3253704443,1
1456940,4051302645,1
1429750,588568544,1
2152570,3015638245,1
1211510,837646568,1
1304570,4278557505,1
1413940,1186277676,1
1094480,2933517475,1
1617520,1489628021,1
2064730,1751881450,1
1555830,2655051035,2
1284430,2008539177,1
1317170,2780879570,1
1587040,1892117392,1
1191740,2306491139,5
1323010,119734298,1
1529500,3795667713,1
1586820,1197025148,1
1310600,2194922859,1
1177800,3643128751,1
1017070,453419894,1
2827129,1953589175,1
2020700,1645125703,2
1454470,1646485691,7
1502860,1712209850,1
2272480,4151020588,1
2013840,484270269,1
1295070,460821475,2
5482490,130712004,3
1477840,3383430478,1
1522250,2684021786,1
1381380,1820457425,1
1585310,1675238252,1
1581310,1710863525,1
1467150,2413604808,1
1161840,1844363414,1
1402730,3499277923,1
1495770,1950397999,1
1301000,2666466833,1
1524930,3145946354,10
1524730,74292844,1
1386500,2655238085,1
2841870,3639937903,1
1202710,1485937856,1
1434130,2646605510,1
1356370,649632383,12
2670380,1829079560,1
1193880,2151408877,3
1041530,2636286218,1
1310950,1065904382,1
1949890,2840457599,1
2020680,1953013670,2
1920230,1436765618,3
1243290,2311700357,14
1001830,331667986,1
1251000,1823649020,1
1302680,1719985910,1
1983500,989245437,1
1176490,1789812216,2
1338180,2094651512,5
1323080,2784850250,4
2009330,3356674262,1
1423310,1737097940,1
1535180,53134440,1
1432840,1286421427,2
1232410,1788928837,1
1506050,355195904,1
1095610,3045529670,1
1582310,2643960275,1
1595070,634184142,1
1361480,1955718935,1
1005900,3310977855,7
1445150,1721679800,1
2640960,1386450589,1
1579200,4246809497,1
1172250,1737099680,14
1419370,3456272231,1
1458840,2876766812,4
1008460,547989611,6
1251880,1569144316,1
2243590,3707376281,2
2063330,525445691,1
1515690,3180374174,1
2130420,3639394588,2
1319210,1737107510,1
1589500,3864570592,1
1269320,2008529607,4
1212250,1067613176,1
1427010,1827755420,2
1654850,1572456240,1
2574390,3870529129,1
1649490,1728771225,1
1602360,3856855029,1
1323560,2177379476,5
1377590,3438495985,2
1518670,1139135481,2
5066126,1447483130,1
1497180,2908863665,2
2200110,1964629475,1
1577100,4283574946,1
2098210,3639391978,2
1459640,2143849405,1
2220325,2204199635,2
1008490,2204742515,51
1579070,351558918,1
1582670,1049918979,1
1416830,2787944405,6
2119110,2563720145,1
1484620,3249009397,1
1158880,2527608926,1
2523610,2938628036,1
2748470,3427665194,17
1505990,355011464,1
1375880,1803815112,1
1583990,1330522820,2
1299050,4215306963,1
1587610,1718946695,1
1344380,2185382612,3
2143350,3657100735,4
1269130,3882568297,8
2151700,972333426,1
2844238,2650687985,1
1473740,3657180340,1
1602560,3719476150,3
1221630,1846094664,1
1471140,3182168163,1
2659460,1118821034,1
1041690,3098366603,3
1071630,3792565918,1
1445740,1701499141,1
1397270,1380013606,1
1898600,762010457,1
1696080,3039065194,1
