1577640,1721593670,2
1573400,2240425940,1
1535850,216180523,1
2173520,1281030212,1
1604800,3831925586,1
1215230,2652648095,2
1407450,2204205725,1
1584160,3936328896,2
1010080,3189537382,6
1363650,3865715590,1
1009970,2452151306,1
1221680,3165196606,4
1355850,332236351,2
1587770,3428479441,1
2840495,3951765377,1
1028640,622035209,2
1012530,2392173417,3
1486360,2750965237,1
1628500,548169701,17
2057050,3417510497,1
1436730,625168286,1
2716530,1711495811,1
1922760,3198460061,5
1170650,1104135009,3
2738470,2492600620,1
1003430,394053827,3
1328900,851162906,1
1493370,3257617734,1
2202800,2292506863,1
1311940,721521211,1
1512080,838293871,1
1487660,3956185817,1
1551790,1046592392,1
2093030,4293666883,6
1236410,3587183618,1
5001545,3940737073,1
2269410,2204762960,5
1541560,3656460777,1
2762250,4203652422,1
1497660,4176117262,1
1257260,2398626655,1
1607100,3941308663,8
1599390,1640243057,1
1010740,730050713,2
1428285,1953834950,1
1204540,1549438617,3
2233930,561605251,1
1349300,4283589301,1
1496480,1717600805,2
2803090,3727971394,1
1007660,3936899956,36
1445160,1721679800,1
1591050,3706305161,1
2722170,2452165661,1
1004820,1408327406,1
1278220,1708214638,1
1239070,166447238,1
1545110,3779230039,1
1529410,1892041702,1
1588410,1661815850,1
1413230,3405826534,1
1830690,1205325545,6
1113720,3550181852,2
1365170,2579813103,1
1212380,158588891,1
1371260,1960654445,6
1406030,1915639062,1
1632090,3608548365,1
1589500,3864570592,1
1579070,351558918,1
1212250,1067613176,1
2848022,1428799425,2
1579080,2643952445,1
1591420,159854514,1
1196540,2204210945,1
1467710,3545248400,1
1352120,1964653219,1
1383240,3995927070,1
1447740,1321826266,1
1174420,1177563433,1
2829697,981481922,3
1605140,2378523003,2
1598360,2081722463,2
1307850,136933598,1
2404810,1433699600,2
1000580,4186488184,1
1606090,3214193397,1
1341000,1953078050,7
1001140,100459985,6
1199250,2617100527,2
2667510,2194916334,6
1002600,1415532602,1
2641350,992026283,1
1271990,3586649195,5
2087820,625342565,1
1421700,1960567880,1
1519340,3887296920,2
1445720,60059935,1
1207610,4012105877,2
1527110,3145968539,5
1409110,748966274,3
2019810,1436510792,1
1567650,1433101371,1
2837010,2798916064,1
1150450,2839117867,1
1384830,2971507209,2
1499880,344617685,2
1004320,2141837613,1
1490360,2653465334,1
1358490,1110053637,1
1565720,1715906045,1
1263120,4240864470,1
2122810,2144598975,1
1634500,3574385265,1
1559900,3102540608,1
1327190,1956045185,6
1279170,1021474125,1
1484150,3736017373,1
1597890,2451455638,1
1305740,68066783,3
2006580,1960667060,1
2028950,3980803844,7
2839040,2012825550,1
1484330,2908584074,3
1578010,707937105,2
1194660,3101085369,2
2849135,3501546866,1
1918530,1684978085,1
1270770,3595167484,1
2845046,643942322,1
1245340,599062815,1
1223615,2892243882,4
1299400,2373372162,1
1286360,1508884112,3
1173720,1890876179,1
2823770,628696605,4
1191680,1718941040,1
1559320,3355350032,1
1006650,4293656878,1
1286060,1775845422,2
1537980,2885165226,1
1151260,1843493539,1
2137720,3896848070,9
1245100,3059893300,1
1176700,3896848070,8
1410590,3145970279,1
1610040,104669802,5
1626830,1362985629,1
1111010,1725634122,2
1495970,212929526,1
1502860,1712209850,1
1195970,1414947448,1
1213440,1627859539,1
1283880,2736518689,2
1088860,3410251961,1
1544730,1494443535,2
1254480,2008530477,1
2567210,1059100780,1
2797100,2511834102,1
1350730,2211537550,1
1955800,1736736890,1
1154330,2464822702,1
2840542,4070248117,3
1002500,2193858397,2
1522950,3739679351,1
1499730,1549448622,1
1397260,1970883014,1
1426530,4080279989,1
1660460,3811803248,1
1223130,2788444655,1
2150170,2007969762,1
1355810,248335291,1
1270820,1253133962,1
1512130,1054766255,3
1389860,3807530761,1
2683060,3074534805,4
1354720,1999162341,5
1399520,187655578,1
1432680,1510311580,4
1547720,2798731624,3
